# Settings - STEP_TO_TIME: 0.1
# Settings - SIMULATION_TIME: 10800
# Settings - STEPS: 108000
# Settings - MAX_CONTAINERS_AMMOUNT: 1
#name production.product_1 production.product_2 production.product_3 stoppers_occupied conveyors_moving
#datatype int int int float float
step,production.product_1,production.product_2,production.product_3,stoppers_occupied,conveyors_moving
7800,11,11,10,0.0263,0.0000
7900,11,11,11,0.0263,0.0000
8000,11,11,11,0.0263,0.0000
8100,11,11,11,0.0263,0.0000
8200,12,11,11,0.0263,0.0000
8300,12,11,11,0.0263,0.0000
8400,12,12,11,0.0263,0.0000
8500,12,12,11,0.0263,0.0000
8600,12,12,12,0.0263,0.0000
8700,12,12,12,0.0263,0.0000
8800,12,12,12,0.0263,0.0000
8900,13,12,12,0.0263,0.0000
9000,13,12,12,0.0263,0.0000
9100,13,13,12,0.0263,0.0000
9200,13,13,12,0.0263,0.0000
9300,13,13,13,0.0263,0.0000
9400,13,13,13,0.0263,0.0000
9500,13,13,13,0.0263,0.0000
9600,14,13,13,0.0263,0.0000
9700,14,13,13,0.0263,0.0000
9800,14,14,13,0.0263,0.0000
9900,14,14,13,0.0263,0.0000
10000,14,14,14,0.0263,0.0000
10100,14,14,14,0.0263,0.0000
10200,14,14,14,0.0263,0.0000
10300,15,14,14,0.0263,0.0000
10400,15,14,14,0.0263,0.0000
10500,15,15,14,0.0263,0.0000
10600,15,15,14,0.0263,0.0000
10700,15,15,15,0.0263,0.0000
10800,15,15,15,0.0263,0.0000
10900,15,15,15,0.0263,0.0000
11000,16,15,15,0.0263,0.0000
11100,16,15,15,0.0263,0.0000
11200,16,16,15,0.0263,0.0000
11300,16,16,15,0.0263,0.0000
11400,16,16,16,0.0263,0.0000
11500,16,16,16,0.0263,0.0000
11600,16,16,16,0.0263,0.0000
11700,17,16,16,0.0263,0.0000
11800,17,16,16,0.0263,0.0000
11900,17,17,16,0.0263,0.0000
12000,17,17,16,0.0263,0.0000
12100,17,17,17,0.0263,0.0000
12200,17,17,17,0.0263,0.0000
12300,17,17,17,0.0263,0.0000
12400,18,17,17,0.0263,0.0000
12500,18,17,17,0.0263,0.0000
12600,18,18,17,0.0263,0.0000
12700,18,18,17,0.0263,0.0000
12800,18,18,17,0.0263,0.0000
12900,18,18,18,0.0263,0.0000
13000,18,18,18,0.0263,0.0000
13100,19,18,18,0.0263,0.0000
13200,19,18,18,0.0263,0.0000
13300,19,19,18,0.0263,0.0000
13400,19,19,18,0.0263,0.0000
13500,19,19,18,0.0263,0.0000
13600,19,19,19,0.0263,0.0000
13700,19,19,19,0.0263,0.0000
13800,20,19,19,0.0263,0.0000
13900,20,19,19,0.0263,0.0000
14000,20,20,19,0.0263,0.0000
14100,20,20,19,0.0263,0.0000
14200,20,20,19,0.0263,0.0000
14300,20,20,20,0.0263,0.0000
14400,20,20,20,0.0263,0.0000
14500,21,20,20,0.0263,0.0000
14600,21,20,20,0.0263,0.0000
14700,21,21,20,0.0263,0.0000
14800,21,21,20,0.0263,0.0000
14900,21,21,20,0.0263,0.0000
15000,21,21,21,0.0263,0.0000
15100,21,21,21,0.0263,0.0000
15200,22,21,21,0.0263,0.0000
15300,22,21,21,0.0263,0.0000
15400,22,22,21,0.0263,0.0000
15500,22,22,21,0.0263,0.0000
15600,22,22,21,0.0263,0.0000
15700,22,22,22,0.0263,0.0000
15800,22,22,22,0.0263,0.0000
15900,23,22,22,0.0263,0.0000
16000,23,22,22,0.0263,0.0000
16100,23,23,22,0.0263,0.0000
16200,23,23,22,0.0263,0.0000
16300,23,23,22,0.0263,0.0000
16400,23,23,23,0.0263,0.0000
16500,23,23,23,0.0263,0.0000
16600,24,23,23,0.0263,0.0000
16700,24,23,23,0.0263,0.0000
16800,24,24,23,0.0263,0.0000
16900,24,24,23,0.0263,0.0000
17000,24,24,23,0.0263,0.0000
17100,24,24,24,0.0263,0.0000
17200,24,24,24,0.0263,0.0000
17300,25,24,24,0.0263,0.0000
17400,25,24,24,0.0263,0.0000
17500,25,25,24,0.0263,0.0000
17600,25,25,24,0.0263,0.0000
17700,25,25,24,0.0263,0.0000
17800,25,25,25,0.0263,0.0000
17900,25,25,25,0.0263,0.0000
18000,26,25,25,0.0263,0.0000
18100,26,25,25,0.0263,0.0000
18200,26,26,25,0.0263,0.0000
18300,26,26,25,0.0263,0.0000
18400,26,26,25,0.0263,0.0000
18500,26,26,26,0.0263,0.0000
18600,26,26,26,0.0263,0.0000
18700,27,26,26,0.0263,0.0000
18800,27,26,26,0.0263,0.0000
18900,27,27,26,0.0263,0.0000
19000,27,27,26,0.0263,0.0000
19100,27,27,26,0.0263,0.0000
19200,27,27,27,0.0263,0.0000
19300,27,27,27,0.0263,0.0000
19400,28,27,27,0.0263,0.0000
19500,28,27,27,0.0263,0.0000
19600,28,28,27,0.0263,0.0000
19700,28,28,27,0.0263,0.0000
19800,28,28,27,0.0263,0.0000
19900,28,28,28,0.0263,0.0000
20000,28,28,28,0.0263,0.0000
20100,29,28,28,0.0263,0.0000
20200,29,28,28,0.0263,0.0000
20300,29,29,28,0.0263,0.0000
20400,29,29,28,0.0263,0.0000
20500,29,29,28,0.0263,0.0000
20600,29,29,29,0.0263,0.0000
20700,29,29,29,0.0263,0.0000
20800,30,29,29,0.0263,0.0000
20900,30,29,29,0.0263,0.0000
21000,30,30,29,0.0263,0.0000
21100,30,30,29,0.0263,0.0000
21200,30,30,29,0.0263,0.0000
21300,30,30,30,0.0263,0.0000
21400,30,30,30,0.0263,0.0000
21500,31,30,30,0.0263,0.0000
21600,31,30,30,0.0263,0.0000
21700,31,31,30,0.0263,0.0000
21800,31,31,30,0.0263,0.0000
21900,31,31,30,0.0263,0.0000
22000,31,31,31,0.0263,0.0000
22100,31,31,31,0.0263,0.0000
22200,32,31,31,0.0263,0.0000
22300,32,31,31,0.0263,0.0000
22400,32,32,31,0.0263,0.0000
22500,32,32,31,0.0263,0.0000
22600,32,32,31,0.0263,0.0000
22700,32,32,32,0.0263,0.0000
22800,32,32,32,0.0263,0.0000
22900,33,32,32,0.0263,0.0000
23000,33,32,32,0.0263,0.0000
23100,33,33,32,0.0263,0.0000
23200,33,33,32,0.0263,0.0000
23300,33,33,32,0.0263,0.0000
23400,33,33,33,0.0263,0.0000
23500,33,33,33,0.0263,0.0000
23600,34,33,33,0.0263,0.0000
23700,34,33,33,0.0263,0.0000
23800,34,33,33,0.0263,0.0000
23900,34,34,33,0.0263,0.0000
24000,34,34,33,0.0263,0.0000
24100,34,34,34,0.0263,0.0000
24200,34,34,34,0.0263,0.0000
24300,35,34,34,0.0263,0.0000
24400,35,34,34,0.0263,0.0000
24500,35,34,34,0.0263,0.0000
24600,35,35,34,0.0263,0.0000
24700,35,35,34,0.0263,0.0000
24800,35,35,35,0.0263,0.0000
24900,35,35,35,0.0263,0.0000
25000,35,35,35,0.0263,0.0000
25100,36,35,35,0.0263,0.0000
25200,36,35,35,0.0263,0.0000
25300,36,36,35,0.0263,0.0000
25400,36,36,35,0.0263,0.0000
25500,36,36,36,0.0263,0.0000
25600,36,36,36,0.0263,0.0000
25700,36,36,36,0.0263,0.0000
25800,37,36,36,0.0263,0.0000
25900,37,36,36,0.0263,0.0000
26000,37,37,36,0.0263,0.0000
26100,37,37,36,0.0263,0.0000
26200,37,37,37,0.0263,0.0000
26300,37,37,37,0.0263,0.0000
26400,37,37,37,0.0263,0.0000
26500,38,37,37,0.0263,0.0000
26600,38,37,37,0.0263,0.0000
26700,38,38,37,0.0263,0.0000
26800,38,38,37,0.0263,0.0000
26900,38,38,38,0.0263,0.0000
27000,38,38,38,0.0263,0.0000
27100,38,38,38,0.0263,0.0000
27200,39,38,38,0.0263,0.0000
27300,39,38,38,0.0263,0.0000
27400,39,39,38,0.0263,0.0000
27500,39,39,38,0.0263,0.0000
27600,39,39,39,0.0263,0.0000
27700,39,39,39,0.0263,0.0000
27800,39,39,39,0.0263,0.0000
27900,40,39,39,0.0263,0.0000
28000,40,39,39,0.0263,0.0000
28100,40,40,39,0.0263,0.0000
28200,40,40,39,0.0263,0.0000
28300,40,40,40,0.0263,0.0000
28400,40,40,40,0.0263,0.0000
28500,40,40,40,0.0263,0.0000
28600,41,40,40,0.0263,0.0000
28700,41,40,40,0.0263,0.0000
28800,41,41,40,0.0263,0.0000
28900,41,41,40,0.0263,0.0000
29000,41,41,41,0.0263,0.0000
29100,41,41,41,0.0263,0.0000
29200,41,41,41,0.0263,0.0000
29300,42,41,41,0.0263,0.0000
29400,42,41,41,0.0263,0.0000
29500,42,42,41,0.0263,0.0000
29600,42,42,41,0.0263,0.0000
29700,42,42,42,0.0263,0.0000
29800,42,42,42,0.0263,0.0000
29900,42,42,42,0.0263,0.0000
30000,43,42,42,0.0263,0.0000
30100,43,42,42,0.0263,0.0000
30200,43,43,42,0.0263,0.0000
30300,43,43,42,0.0263,0.0000
30400,43,43,43,0.0263,0.0000
30500,43,43,43,0.0263,0.0000
30600,43,43,43,0.0263,0.0000
30700,44,43,43,0.0263,0.0000
30800,44,43,43,0.0263,0.0000
30900,44,44,43,0.0263,0.0000
31000,44,44,43,0.0263,0.0000
31100,44,44,44,0.0263,0.0000
31200,44,44,44,0.0263,0.0000
31300,44,44,44,0.0263,0.0000
31400,45,44,44,0.0263,0.0000
31500,45,44,44,0.0263,0.0000
31600,45,45,44,0.0263,0.0000
31700,45,45,44,0.0263,0.0000
31800,45,45,45,0.0263,0.0000
31900,45,45,45,0.0263,0.0000
32000,45,45,45,0.0263,0.0000
32100,46,45,45,0.0263,0.0000
32200,46,45,45,0.0263,0.0000
32300,46,46,45,0.0263,0.0000
32400,46,46,45,0.0263,0.0000
32500,46,46,46,0.0263,0.0000
32600,46,46,46,0.0263,0.0000
32700,46,46,46,0.0263,0.0000
32800,47,46,46,0.0263,0.0000
32900,47,46,46,0.0263,0.0000
33000,47,47,46,0.0263,0.0000
33100,47,47,46,0.0263,0.0000
33200,47,47,47,0.0263,0.0000
33300,47,47,47,0.0263,0.0000
33400,47,47,47,0.0263,0.0000
33500,48,47,47,0.0263,0.0000
33600,48,47,47,0.0263,0.0000
33700,48,48,47,0.0263,0.0000
33800,48,48,47,0.0263,0.0000
33900,48,48,48,0.0263,0.0000
34000,48,48,48,0.0263,0.0000
34100,48,48,48,0.0263,0.0000
34200,49,48,48,0.0263,0.0000
34300,49,48,48,0.0263,0.0000
34400,49,49,48,0.0263,0.0000
34500,49,49,48,0.0263,0.0000
34600,49,49,49,0.0263,0.0000
34700,49,49,49,0.0263,0.0000
34800,49,49,49,0.0263,0.0000
34900,50,49,49,0.0263,0.0000
35000,50,49,49,0.0263,0.0000
35100,50,50,49,0.0263,0.0000
35200,50,50,49,0.0263,0.0000
35300,50,50,50,0.0263,0.0000
35400,50,50,50,0.0263,0.0000
35500,50,50,50,0.0263,0.0000
35600,51,50,50,0.0263,0.0000
35700,51,50,50,0.0263,0.0000
35800,51,51,50,0.0263,0.0000
35900,51,51,50,0.0263,0.0000
36000,51,51,51,0.0263,0.0000
36100,51,51,51,0.0263,0.0000
36200,51,51,51,0.0263,0.0000
36300,52,51,51,0.0263,0.0000
36400,52,51,51,0.0263,0.0000
36500,52,52,51,0.0263,0.0000
36600,52,52,51,0.0263,0.0000
36700,52,52,51,0.0263,0.0000
36800,52,52,52,0.0263,0.0000
36900,52,52,52,0.0263,0.0000
37000,53,52,52,0.0263,0.0000
37100,53,52,52,0.0263,0.0000
37200,53,53,52,0.0263,0.0000
37300,53,53,52,0.0263,0.0000
37400,53,53,52,0.0263,0.0000
37500,53,53,53,0.0263,0.0000
37600,53,53,53,0.0263,0.0000
37700,54,53,53,0.0263,0.0000
37800,54,53,53,0.0263,0.0000
37900,54,54,53,0.0263,0.0000
38000,54,54,53,0.0263,0.0000
38100,54,54,53,0.0263,0.0000
38200,54,54,54,0.0263,0.0000
38300,54,54,54,0.0263,0.0000
38400,55,54,54,0.0263,0.0000
38500,55,54,54,0.0263,0.0000
38600,55,55,54,0.0263,0.0000
38700,55,55,54,0.0263,0.0000
38800,55,55,54,0.0263,0.0000
38900,55,55,55,0.0263,0.0000
39000,55,55,55,0.0263,0.0000
39100,56,55,55,0.0263,0.0000
39200,56,55,55,0.0263,0.0000
39300,56,56,55,0.0263,0.0000
39400,56,56,55,0.0263,0.0000
39500,56,56,55,0.0263,0.0000
39600,56,56,56,0.0263,0.0000
39700,56,56,56,0.0263,0.0000
39800,57,56,56,0.0263,0.0000
39900,57,56,56,0.0263,0.0000
40000,57,57,56,0.0263,0.0000
40100,57,57,56,0.0263,0.0000
40200,57,57,56,0.0263,0.0000
40300,57,57,57,0.0263,0.0000
40400,57,57,57,0.0263,0.0000
40500,58,57,57,0.0263,0.0000
40600,58,57,57,0.0263,0.0000
40700,58,58,57,0.0263,0.0000
40800,58,58,57,0.0263,0.0000
40900,58,58,57,0.0263,0.0000
41000,58,58,58,0.0263,0.0000
41100,58,58,58,0.0263,0.0000
41200,59,58,58,0.0263,0.0000
41300,59,58,58,0.0263,0.0000
41400,59,59,58,0.0263,0.0000
41500,59,59,58,0.0263,0.0000
41600,59,59,58,0.0263,0.0000
41700,59,59,59,0.0263,0.0000
41800,59,59,59,0.0263,0.0000
41900,60,59,59,0.0263,0.0000
42000,60,59,59,0.0263,0.0000
42100,60,60,59,0.0263,0.0000
42200,60,60,59,0.0263,0.0000
42300,60,60,59,0.0263,0.0000
42400,60,60,60,0.0263,0.0000
42500,60,60,60,0.0263,0.0000
42600,61,60,60,0.0263,0.0000
42700,61,60,60,0.0263,0.0000
42800,61,61,60,0.0263,0.0000
42900,61,61,60,0.0263,0.0000
43000,61,61,60,0.0263,0.0000
43100,61,61,61,0.0263,0.0000
43200,61,61,61,0.0263,0.0000
43300,62,61,61,0.0263,0.0000
43400,62,61,61,0.0263,0.0000
43500,62,62,61,0.0263,0.0000
43600,62,62,61,0.0263,0.0000
43700,62,62,61,0.0263,0.0000
43800,62,62,62,0.0263,0.0000
43900,62,62,62,0.0263,0.0000
44000,63,62,62,0.0263,0.0000
44100,63,62,62,0.0263,0.0000
44200,63,63,62,0.0263,0.0000
44300,63,63,62,0.0263,0.0000
44400,63,63,62,0.0263,0.0000
44500,63,63,63,0.0263,0.0000
44600,63,63,63,0.0263,0.0000
44700,64,63,63,0.0263,0.0000
44800,64,63,63,0.0263,0.0000
44900,64,64,63,0.0263,0.0000
45000,64,64,63,0.0263,0.0000
45100,64,64,63,0.0263,0.0000
45200,64,64,64,0.0263,0.0000
45300,64,64,64,0.0263,0.0000
45400,65,64,64,0.0263,0.0000
45500,65,64,64,0.0263,0.0000
45600,65,65,64,0.0263,0.0000
45700,65,65,64,0.0263,0.0000
45800,65,65,64,0.0263,0.0000
45900,65,65,65,0.0263,0.0000
46000,65,65,65,0.0263,0.0000
46100,66,65,65,0.0263,0.0000
46200,66,65,65,0.0263,0.0000
46300,66,66,65,0.0263,0.0000
46400,66,66,65,0.0263,0.0000
46500,66,66,65,0.0263,0.0000
46600,66,66,66,0.0263,0.0000
46700,66,66,66,0.0263,0.0000
46800,67,66,66,0.0263,0.0000
46900,67,66,66,0.0263,0.0000
47000,67,67,66,0.0263,0.0000
47100,67,67,66,0.0263,0.0000
47200,67,67,66,0.0263,0.0000
47300,67,67,67,0.0263,0.0000
47400,67,67,67,0.0263,0.0000
47500,68,67,67,0.0263,0.0000
47600,68,67,67,0.0263,0.0000
47700,68,67,67,0.0263,0.0000
47800,68,68,67,0.0263,0.0000
47900,68,68,67,0.0263,0.0000
48000,68,68,68,0.0263,0.0000
48100,68,68,68,0.0263,0.0000
48200,69,68,68,0.0263,0.0000
48300,69,68,68,0.0263,0.0000
48400,69,68,68,0.0263,0.0000
48500,69,69,68,0.0263,0.0000
48600,69,69,68,0.0263,0.0000
48700,69,69,69,0.0263,0.0000
48800,69,69,69,0.0263,0.0000
48900,69,69,69,0.0263,0.0000
49000,70,69,69,0.0263,0.0000
49100,70,69,69,0.0263,0.0000
49200,70,70,69,0.0263,0.0000
49300,70,70,69,0.0263,0.0000
49400,70,70,70,0.0263,0.0000
49500,70,70,70,0.0263,0.0000
49600,70,70,70,0.0263,0.0000
49700,71,70,70,0.0263,0.0000
49800,71,70,70,0.0263,0.0000
49900,71,71,70,0.0263,0.0000
50000,71,71,70,0.0263,0.0000
50100,71,71,71,0.0263,0.0000
50200,71,71,71,0.0263,0.0000
50300,71,71,71,0.0263,0.0000
50400,72,71,71,0.0263,0.0000
50500,72,71,71,0.0263,0.0000
50600,72,72,71,0.0263,0.0000
50700,72,72,71,0.0263,0.0000
50800,72,72,72,0.0263,0.0000
50900,72,72,72,0.0263,0.0000
51000,72,72,72,0.0263,0.0000
51100,73,72,72,0.0263,0.0000
51200,73,72,72,0.0263,0.0000
51300,73,73,72,0.0263,0.0000
51400,73,73,72,0.0263,0.0000
51500,73,73,73,0.0263,0.0000
51600,73,73,73,0.0263,0.0000
51700,73,73,73,0.0263,0.0000
51800,74,73,73,0.0263,0.0000
51900,74,73,73,0.0263,0.0000
52000,74,74,73,0.0263,0.0000
52100,74,74,73,0.0263,0.0000
52200,74,74,74,0.0263,0.0000
52300,74,74,74,0.0263,0.0000
52400,74,74,74,0.0263,0.0000
52500,75,74,74,0.0263,0.0000
52600,75,74,74,0.0263,0.0000
52700,75,75,74,0.0263,0.0000
52800,75,75,74,0.0263,0.0000
52900,75,75,75,0.0263,0.0000
53000,75,75,75,0.0263,0.0000
53100,75,75,75,0.0263,0.0000
53200,76,75,75,0.0263,0.0000
53300,76,75,75,0.0263,0.0000
53400,76,76,75,0.0263,0.0000
53500,76,76,75,0.0263,0.0000
53600,76,76,76,0.0263,0.0000
53700,76,76,76,0.0263,0.0000
53800,76,76,76,0.0263,0.0000
53900,77,76,76,0.0263,0.0000
54000,77,76,76,0.0263,0.0000
54100,77,77,76,0.0263,0.0000
54200,77,77,76,0.0263,0.0000
54300,77,77,77,0.0263,0.0000
54400,77,77,77,0.0263,0.0000
54500,77,77,77,0.0263,0.0000
54600,78,77,77,0.0263,0.0000
54700,78,77,77,0.0263,0.0000
54800,78,78,77,0.0263,0.0000
54900,78,78,77,0.0263,0.0000
55000,78,78,78,0.0263,0.0000
55100,78,78,78,0.0263,0.0000
55200,78,78,78,0.0263,0.0000
55300,79,78,78,0.0263,0.0000
55400,79,78,78,0.0263,0.0000
55500,79,79,78,0.0263,0.0000
55600,79,79,78,0.0263,0.0000
55700,79,79,79,0.0263,0.0000
55800,79,79,79,0.0263,0.0000
55900,79,79,79,0.0263,0.0000
56000,80,79,79,0.0263,0.0000
56100,80,79,79,0.0263,0.0000
56200,80,80,79,0.0263,0.0000
56300,80,80,79,0.0263,0.0000
56400,80,80,80,0.0263,0.0000
56500,80,80,80,0.0263,0.0000
56600,80,80,80,0.0263,0.0000
56700,81,80,80,0.0263,0.0000
56800,81,80,80,0.0263,0.0000
56900,81,81,80,0.0263,0.0000
57000,81,81,80,0.0263,0.0000
57100,81,81,81,0.0263,0.0000
57200,81,81,81,0.0263,0.0000
57300,81,81,81,0.0263,0.0000
57400,82,81,81,0.0263,0.0000
57500,82,81,81,0.0263,0.0000
57600,82,82,81,0.0263,0.0000
57700,82,82,81,0.0263,0.0000
57800,82,82,82,0.0263,0.0000
57900,82,82,82,0.0263,0.0000
58000,82,82,82,0.0263,0.0000
58100,83,82,82,0.0263,0.0000
58200,83,82,82,0.0263,0.0000
58300,83,83,82,0.0263,0.0000
58400,83,83,82,0.0263,0.0000
58500,83,83,83,0.0263,0.0000
58600,83,83,83,0.0263,0.0000
58700,83,83,83,0.0263,0.0000
58800,84,83,83,0.0263,0.0000
58900,84,83,83,0.0263,0.0000
59000,84,84,83,0.0263,0.0000
59100,84,84,83,0.0263,0.0000
59200,84,84,84,0.0263,0.0000
59300,84,84,84,0.0263,0.0000
59400,84,84,84,0.0263,0.0000
59500,85,84,84,0.0263,0.0000
59600,85,84,84,0.0263,0.0000
59700,85,85,84,0.0263,0.0000
59800,85,85,84,0.0263,0.0000
59900,85,85,84,0.0263,0.0000
60000,85,85,85,0.0263,0.0000
60100,85,85,85,0.0263,0.0000
60200,86,85,85,0.0263,0.0000
60300,86,85,85,0.0263,0.0000
60400,86,86,85,0.0263,0.0000
60500,86,86,85,0.0263,0.0000
60600,86,86,85,0.0263,0.0000
60700,86,86,86,0.0263,0.0000
60800,86,86,86,0.0263,0.0000
60900,87,86,86,0.0263,0.0000
61000,87,86,86,0.0263,0.0000
61100,87,87,86,0.0263,0.0000
61200,87,87,86,0.0263,0.0000
61300,87,87,86,0.0263,0.0000
61400,87,87,87,0.0263,0.0000
61500,87,87,87,0.0263,0.0000
61600,88,87,87,0.0263,0.0000
61700,88,87,87,0.0263,0.0000
61800,88,88,87,0.0263,0.0000
61900,88,88,87,0.0263,0.0000
62000,88,88,87,0.0263,0.0000
62100,88,88,88,0.0263,0.0000
62200,88,88,88,0.0263,0.0000
62300,89,88,88,0.0263,0.0000
62400,89,88,88,0.0263,0.0000
62500,89,89,88,0.0263,0.0000
62600,89,89,88,0.0263,0.0000
62700,89,89,88,0.0263,0.0000
62800,89,89,89,0.0263,0.0000
62900,89,89,89,0.0263,0.0000
63000,90,89,89,0.0263,0.0000
63100,90,89,89,0.0263,0.0000
63200,90,90,89,0.0263,0.0000
63300,90,90,89,0.0263,0.0000
63400,90,90,89,0.0263,0.0000
63500,90,90,90,0.0263,0.0000
63600,90,90,90,0.0263,0.0000
63700,91,90,90,0.0263,0.0000
63800,91,90,90,0.0263,0.0000
63900,91,91,90,0.0263,0.0000
64000,91,91,90,0.0263,0.0000
64100,91,91,90,0.0263,0.0000
64200,91,91,91,0.0263,0.0000
64300,91,91,91,0.0263,0.0000
64400,92,91,91,0.0263,0.0000
64500,92,91,91,0.0263,0.0000
64600,92,92,91,0.0263,0.0000
64700,92,92,91,0.0263,0.0000
64800,92,92,91,0.0263,0.0000
64900,92,92,92,0.0263,0.0000
65000,92,92,92,0.0263,0.0000
65100,93,92,92,0.0263,0.0000
65200,93,92,92,0.0263,0.0000
65300,93,93,92,0.0263,0.0000
65400,93,93,92,0.0263,0.0000
65500,93,93,92,0.0263,0.0000
65600,93,93,93,0.0263,0.0000
65700,93,93,93,0.0263,0.0000
65800,94,93,93,0.0263,0.0000
65900,94,93,93,0.0263,0.0000
66000,94,94,93,0.0263,0.0000
66100,94,94,93,0.0263,0.0000
66200,94,94,93,0.0263,0.0000
66300,94,94,94,0.0263,0.0000
66400,94,94,94,0.0263,0.0000
66500,95,94,94,0.0263,0.0000
66600,95,94,94,0.0263,0.0000
66700,95,95,94,0.0263,0.0000
66800,95,95,94,0.0263,0.0000
66900,95,95,94,0.0263,0.0000
67000,95,95,95,0.0263,0.0000
67100,95,95,95,0.0263,0.0000
67200,96,95,95,0.0263,0.0000
67300,96,95,95,0.0263,0.0000
67400,96,96,95,0.0263,0.0000
67500,96,96,95,0.0263,0.0000
67600,96,96,95,0.0263,0.0000
67700,96,96,96,0.0263,0.0000
67800,96,96,96,0.0263,0.0000
67900,97,96,96,0.0263,0.0000
68000,97,96,96,0.0263,0.0000
68100,97,97,96,0.0263,0.0000
68200,97,97,96,0.0263,0.0000
68300,97,97,96,0.0263,0.0000
68400,97,97,97,0.0263,0.0000
68500,97,97,97,0.0263,0.0000
68600,98,97,97,0.0263,0.0000
68700,98,97,97,0.0263,0.0000
68800,98,98,97,0.0263,0.0000
68900,98,98,97,0.0263,0.0000
69000,98,98,97,0.0263,0.0000
69100,98,98,98,0.0263,0.0000
69200,98,98,98,0.0263,0.0000
69300,99,98,98,0.0263,0.0000
69400,99,98,98,0.0263,0.0000
69500,99,99,98,0.0263,0.0000
69600,99,99,98,0.0263,0.0000
69700,99,99,98,0.0263,0.0000
69800,99,99,99,0.0263,0.0000
69900,99,99,99,0.0263,0.0000
70000,100,99,99,0.0263,0.0000
70100,100,99,99,0.0263,0.0000
70200,100,100,99,0.0263,0.0000
70300,100,100,99,0.0263,0.0000
70400,100,100,99,0.0263,0.0000
70500,100,100,100,0.0263,0.0000
70600,100,100,100,0.0263,0.0000
70700,101,100,100,0.0263,0.0000
70800,101,100,100,0.0263,0.0000
70900,101,100,100,0.0263,0.0000
71000,101,101,100,0.0263,0.0000
71100,101,101,100,0.0263,0.0000
71200,101,101,101,0.0263,0.0000
71300,101,101,101,0.0263,0.0000
71400,102,101,101,0.0263,0.0000
71500,102,101,101,0.0263,0.0000
71600,102,101,101,0.0263,0.0000
71700,102,102,101,0.0263,0.0000
71800,102,102,101,0.0263,0.0000
