# Settings - STEP_TO_TIME: 0.1
# Settings - SIMULATION_TIME: 3600
# Settings - STEPS: 36000
# Settings - MAX_CONTAINERS_AMMOUNT: 12
#name production.product_1 production.product_2 production.product_3 stoppers_occupied conveyors_moving
#datatype int int int float float
step,production.product_1,production.product_2,production.product_3,stoppers_occupied,conveyors_moving
31800,450,450,450,0.3158,0.2143
31900,451,452,451,0.3158,0.2619
32000,453,453,453,0.3158,0.2381
32100,454,455,454,0.3158,0.2381
32200,456,456,455,0.3158,0.2619
32300,457,458,457,0.3158,0.2619
32400,459,459,458,0.3158,0.2381
32500,460,460,460,0.3158,0.2619
32600,462,462,461,0.3158,0.2381
32700,463,463,463,0.3158,0.2143
32800,464,465,464,0.3158,0.2857
32900,466,466,465,0.3158,0.2381
33000,467,468,467,0.3158,0.2381
33100,469,469,468,0.3158,0.2857
33200,470,470,470,0.3158,0.2619
33300,472,472,471,0.3158,0.2381
33400,473,473,473,0.3158,0.2619
33500,474,475,474,0.3158,0.2619
33600,476,476,476,0.3158,0.2143
33700,477,478,477,0.3158,0.2857
33800,479,479,478,0.3158,0.2381
33900,480,481,480,0.3158,0.2381
34000,482,482,481,0.3158,0.2857
34100,483,483,483,0.3158,0.2619
34200,485,485,484,0.3158,0.2381
34300,486,486,486,0.3158,0.2143
34400,487,488,487,0.3158,0.2381
34500,489,489,489,0.3158,0.1667
34600,490,491,490,0.3158,0.2381
34700,492,492,491,0.3158,0.2381
34800,493,494,493,0.3158,0.2381
34900,495,495,494,0.3158,0.2619
35000,496,496,496,0.3158,0.2619
35100,498,498,497,0.3158,0.2381
35200,499,499,499,0.3158,0.2143
35300,500,501,500,0.3158,0.2619
35400,502,502,501,0.3158,0.2381
35500,503,504,503,0.3158,0.2381
35600,505,505,504,0.3158,0.2619
35700,506,506,506,0.3158,0.2857
35800,508,508,507,0.3158,0.2619
35900,509,509,509,0.3158,0.2381
