# Settings - STEP_TO_TIME: 0.1
# Settings - SIMULATION_TIME: 10800
# Settings - STEPS: 108000
# Settings - MAX_CONTAINERS_AMMOUNT: 1
#name production.product_1 production.product_2 production.product_3 stoppers_occupied conveyors_moving
#datatype int int int float float
step,production.product_1,production.product_2,production.product_3,stoppers_occupied,conveyors_moving
16000,23,22,22,0.0263,0.0238
16100,23,23,22,0.0263,0.0238
16200,23,23,22,0.0263,0.0238
16300,23,23,22,0.0263,0.0238
16400,23,23,23,0.0263,0.0238
16500,23,23,23,0.0263,0.0238
16600,24,23,23,0.0263,0.0238
16700,24,23,23,0.0263,0.0238
16800,24,24,23,0.0263,0.0238
16900,24,24,23,0.0263,0.0238
17000,24,24,23,0.0263,0.0238
17100,24,24,24,0.0263,0.0238
17200,24,24,24,0.0263,0.0238
17300,25,24,24,0.0263,0.0238
17400,25,24,24,0.0263,0.0238
17500,25,25,24,0.0263,0.0238
17600,25,25,24,0.0263,0.0238
17700,25,25,24,0.0263,0.0238
17800,25,25,25,0.0263,0.0238
17900,25,25,25,0.0263,0.0238
18000,26,25,25,0.0263,0.0238
18100,26,25,25,0.0263,0.0238
18200,26,26,25,0.0263,0.0238
18300,26,26,25,0.0263,0.0238
18400,26,26,25,0.0263,0.0238
18500,26,26,26,0.0263,0.0238
18600,26,26,26,0.0263,0.0238
18700,27,26,26,0.0263,0.0238
18800,27,26,26,0.0263,0.0238
18900,27,27,26,0.0263,0.0238
19000,27,27,26,0.0263,0.0238
19100,27,27,26,0.0263,0.0238
19200,27,27,27,0.0263,0.0238
19300,27,27,27,0.0263,0.0238
19400,28,27,27,0.0263,0.0238
19500,28,27,27,0.0263,0.0238
19600,28,28,27,0.0263,0.0238
19700,28,28,27,0.0263,0.0238
19800,28,28,27,0.0263,0.0238
19900,28,28,28,0.0263,0.0238
20000,28,28,28,0.0263,0.0238
20100,29,28,28,0.0263,0.0238
20200,29,28,28,0.0263,0.0238
20300,29,29,28,0.0263,0.0238
20400,29,29,28,0.0263,0.0238
20500,29,29,28,0.0263,0.0238
20600,29,29,29,0.0263,0.0238
20700,29,29,29,0.0263,0.0238
20800,30,29,29,0.0263,0.0238
20900,30,29,29,0.0263,0.0238
21000,30,30,29,0.0263,0.0238
21100,30,30,29,0.0263,0.0238
21200,30,30,29,0.0263,0.0238
21300,30,30,30,0.0263,0.0238
21400,30,30,30,0.0263,0.0238
21500,31,30,30,0.0263,0.0238
21600,31,30,30,0.0263,0.0238
21700,31,31,30,0.0263,0.0238
21800,31,31,30,0.0263,0.0238
21900,31,31,30,0.0263,0.0238
22000,31,31,31,0.0263,0.0238
22100,31,31,31,0.0263,0.0238
22200,32,31,31,0.0263,0.0238
22300,32,31,31,0.0263,0.0238
22400,32,32,31,0.0263,0.0238
22500,32,32,31,0.0263,0.0238
22600,32,32,31,0.0263,0.0238
22700,32,32,32,0.0263,0.0238
22800,32,32,32,0.0263,0.0238
22900,33,32,32,0.0263,0.0238
23000,33,32,32,0.0263,0.0238
23100,33,33,32,0.0263,0.0238
23200,33,33,32,0.0263,0.0238
23300,33,33,32,0.0263,0.0238
23400,33,33,33,0.0263,0.0238
23500,33,33,33,0.0263,0.0238
23600,34,33,33,0.0263,0.0238
23700,34,33,33,0.0263,0.0238
23800,34,33,33,0.0263,0.0238
23900,34,34,33,0.0263,0.0238
24000,34,34,33,0.0263,0.0238
24100,34,34,34,0.0263,0.0238
24200,34,34,34,0.0263,0.0238
24300,35,34,34,0.0263,0.0238
24400,35,34,34,0.0263,0.0238
24500,35,34,34,0.0263,0.0238
24600,35,35,34,0.0263,0.0238
24700,35,35,34,0.0263,0.0238
24800,35,35,35,0.0263,0.0238
24900,35,35,35,0.0263,0.0238
25000,35,35,35,0.0263,0.0238
25100,36,35,35,0.0263,0.0238
25200,36,35,35,0.0263,0.0238
25300,36,36,35,0.0263,0.0238
25400,36,36,35,0.0263,0.0238
25500,36,36,36,0.0263,0.0238
25600,36,36,36,0.0263,0.0238
25700,36,36,36,0.0263,0.0238
25800,37,36,36,0.0263,0.0238
25900,37,36,36,0.0263,0.0238
26000,37,37,36,0.0263,0.0238
26100,37,37,36,0.0263,0.0238
26200,37,37,37,0.0263,0.0238
26300,37,37,37,0.0263,0.0238
26400,37,37,37,0.0263,0.0238
26500,38,37,37,0.0263,0.0238
26600,38,37,37,0.0263,0.0238
26700,38,38,37,0.0263,0.0238
26800,38,38,37,0.0263,0.0238
26900,38,38,38,0.0263,0.0238
27000,38,38,38,0.0263,0.0238
27100,38,38,38,0.0263,0.0238
27200,39,38,38,0.0263,0.0238
27300,39,38,38,0.0263,0.0238
27400,39,39,38,0.0263,0.0238
27500,39,39,38,0.0263,0.0238
27600,39,39,39,0.0263,0.0238
27700,39,39,39,0.0263,0.0238
27800,39,39,39,0.0263,0.0238
27900,40,39,39,0.0263,0.0238
28000,40,39,39,0.0263,0.0238
28100,40,40,39,0.0263,0.0238
28200,40,40,39,0.0263,0.0238
28300,40,40,40,0.0263,0.0238
28400,40,40,40,0.0263,0.0238
28500,40,40,40,0.0263,0.0238
28600,41,40,40,0.0263,0.0238
28700,41,40,40,0.0263,0.0238
28800,41,41,40,0.0263,0.0238
28900,41,41,40,0.0263,0.0238
29000,41,41,41,0.0263,0.0238
29100,41,41,41,0.0263,0.0238
29200,41,41,41,0.0263,0.0238
29300,42,41,41,0.0263,0.0238
29400,42,41,41,0.0263,0.0238
29500,42,42,41,0.0263,0.0238
29600,42,42,41,0.0263,0.0238
29700,42,42,42,0.0263,0.0238
29800,42,42,42,0.0263,0.0238
29900,42,42,42,0.0263,0.0238
30000,43,42,42,0.0263,0.0238
30100,43,42,42,0.0263,0.0238
30200,43,43,42,0.0263,0.0238
30300,43,43,42,0.0263,0.0238
30400,43,43,43,0.0263,0.0238
30500,43,43,43,0.0263,0.0238
30600,43,43,43,0.0263,0.0238
30700,44,43,43,0.0263,0.0238
30800,44,43,43,0.0263,0.0238
30900,44,44,43,0.0263,0.0238
31000,44,44,43,0.0263,0.0238
31100,44,44,44,0.0263,0.0238
31200,44,44,44,0.0263,0.0238
31300,44,44,44,0.0263,0.0238
31400,45,44,44,0.0263,0.0238
31500,45,44,44,0.0263,0.0238
31600,45,45,44,0.0263,0.0238
31700,45,45,44,0.0263,0.0238
31800,45,45,45,0.0263,0.0238
31900,45,45,45,0.0263,0.0238
32000,45,45,45,0.0263,0.0238
32100,46,45,45,0.0263,0.0238
32200,46,45,45,0.0263,0.0238
32300,46,46,45,0.0263,0.0238
32400,46,46,45,0.0263,0.0238
32500,46,46,46,0.0263,0.0238
32600,46,46,46,0.0263,0.0238
32700,46,46,46,0.0263,0.0238
32800,47,46,46,0.0263,0.0238
32900,47,46,46,0.0263,0.0238
33000,47,47,46,0.0263,0.0238
33100,47,47,46,0.0263,0.0238
33200,47,47,47,0.0263,0.0238
33300,47,47,47,0.0263,0.0238
33400,47,47,47,0.0263,0.0238
33500,48,47,47,0.0263,0.0238
33600,48,47,47,0.0263,0.0238
33700,48,48,47,0.0263,0.0238
33800,48,48,47,0.0263,0.0238
33900,48,48,48,0.0263,0.0238
34000,48,48,48,0.0263,0.0238
34100,48,48,48,0.0263,0.0238
34200,49,48,48,0.0263,0.0238
34300,49,48,48,0.0263,0.0238
34400,49,49,48,0.0263,0.0238
34500,49,49,48,0.0263,0.0238
34600,49,49,49,0.0263,0.0238
34700,49,49,49,0.0263,0.0238
34800,49,49,49,0.0263,0.0238
34900,50,49,49,0.0263,0.0238
35000,50,49,49,0.0263,0.0238
35100,50,50,49,0.0263,0.0238
35200,50,50,49,0.0263,0.0238
35300,50,50,50,0.0263,0.0238
35400,50,50,50,0.0263,0.0238
35500,50,50,50,0.0263,0.0238
35600,51,50,50,0.0263,0.0238
35700,51,50,50,0.0263,0.0238
35800,51,51,50,0.0263,0.0238
35900,51,51,50,0.0263,0.0238
36000,51,51,51,0.0263,0.0238
36100,51,51,51,0.0263,0.0238
36200,51,51,51,0.0263,0.0238
36300,52,51,51,0.0263,0.0238
36400,52,51,51,0.0263,0.0238
36500,52,52,51,0.0263,0.0238
36600,52,52,51,0.0263,0.0238
36700,52,52,51,0.0263,0.0238
36800,52,52,52,0.0263,0.0238
36900,52,52,52,0.0263,0.0238
37000,53,52,52,0.0263,0.0238
