# Settings - STEP_TO_TIME: 0.1
# Settings - SIMULATION_TIME: 10800
# Settings - STEPS: 108000
# Settings - MAX_CONTAINERS_AMMOUNT: 10
#name production.product_1 production.product_2 production.product_3 stoppers_occupied conveyors_moving
#datatype int int int float float
step,production.product_1,production.product_2,production.product_3,stoppers_occupied,conveyors_moving
14100,169,169,169,0.2632,0.1905
14200,170,170,171,0.2632,0.1905
14300,171,172,172,0.2632,0.2381
14400,173,173,173,0.2632,0.2143
14500,174,174,174,0.2632,0.1905
14600,175,175,176,0.2632,0.2381
14700,176,177,177,0.2632,0.2381
14800,178,178,178,0.2632,0.2143
14900,179,179,179,0.2632,0.2381
15000,180,180,181,0.2632,0.2381
15100,181,182,182,0.2632,0.2381
15200,183,183,183,0.2632,0.2143
15300,184,184,184,0.2632,0.2381
15400,185,185,186,0.2632,0.2143
15500,186,187,187,0.2632,0.1905
15600,188,188,188,0.2632,0.2143
15700,189,189,189,0.2632,0.2381
15800,190,190,191,0.2632,0.1905
15900,191,192,192,0.2632,0.1429
16000,193,193,193,0.2632,0.2143
16100,194,194,194,0.2632,0.2381
16200,195,195,196,0.2632,0.1667
16300,196,197,197,0.2632,0.1667
16400,198,198,198,0.2632,0.1905
16500,199,199,199,0.2632,0.2143
16600,200,200,201,0.2632,0.1667
16700,201,202,202,0.2632,0.1905
16800,202,203,203,0.2632,0.2381
16900,204,204,204,0.2632,0.2381
17000,205,205,206,0.2632,0.1905
17100,206,206,207,0.2632,0.1905
17200,207,208,208,0.2632,0.2381
17300,209,209,209,0.2632,0.2381
17400,210,210,210,0.2632,0.1667
17500,211,211,212,0.2632,0.2381
17600,212,213,213,0.2632,0.2381
17700,214,214,214,0.2632,0.2143
17800,215,215,215,0.2632,0.1905
17900,216,216,217,0.2632,0.2143
18000,217,218,218,0.2632,0.2381
18100,219,219,219,0.2632,0.2143
18200,220,220,220,0.2632,0.2143
18300,221,221,222,0.2632,0.1905
18400,222,223,223,0.2632,0.1905
18500,224,224,224,0.2632,0.2143
18600,225,225,225,0.2632,0.2143
18700,226,226,227,0.2632,0.1905
18800,227,228,228,0.2632,0.2143
18900,229,229,229,0.2632,0.2143
19000,230,230,230,0.2632,0.2381
19100,231,231,232,0.2632,0.2143
19200,232,233,233,0.2632,0.2143
19300,234,234,234,0.2632,0.2143
19400,235,235,235,0.2632,0.2143
19500,236,236,237,0.2632,0.1905
19600,237,238,238,0.2632,0.1905
19700,238,239,239,0.2632,0.2381
19800,240,240,240,0.2632,0.2381
19900,241,241,242,0.2632,0.1905
20000,242,242,243,0.2632,0.1905
20100,244,244,244,0.2632,0.2143
20200,245,245,245,0.2632,0.2381
20300,246,246,246,0.2632,0.1905
20400,247,248,248,0.2632,0.1667
20500,249,249,249,0.2632,0.2143
20600,250,250,250,0.2632,0.2143
20700,251,251,252,0.2632,0.1667
20800,252,253,253,0.2632,0.1905
20900,253,254,254,0.2632,0.2381
21000,255,255,255,0.2632,0.2143
21100,256,256,257,0.2632,0.1905
21200,257,257,258,0.2632,0.1905
21300,258,259,259,0.2632,0.1905
21400,260,260,260,0.2632,0.2143
21500,261,261,261,0.2632,0.2143
21600,262,262,263,0.2632,0.1905
21700,263,264,264,0.2632,0.2143
21800,265,265,265,0.2632,0.2143
21900,266,266,266,0.2632,0.2143
22000,267,267,268,0.2632,0.2143
22100,268,269,269,0.2632,0.2143
22200,270,270,270,0.2632,0.2143
22300,271,271,271,0.2632,0.2143
22400,272,272,273,0.2632,0.1905
22500,273,274,274,0.2632,0.2143
22600,274,275,275,0.2632,0.2381
22700,276,276,276,0.2632,0.2381
22800,277,277,278,0.2632,0.2143
22900,278,278,279,0.2632,0.2143
23000,280,280,280,0.2632,0.2143
23100,281,281,281,0.2632,0.2381
23200,282,282,282,0.2632,0.1905
23300,283,284,284,0.2632,0.1667
23400,285,285,285,0.2632,0.2143
23500,286,286,286,0.2632,0.2143
23600,287,287,288,0.2632,0.1429
23700,288,289,289,0.2632,0.1905
23800,289,290,290,0.2632,0.2381
23900,291,291,291,0.2632,0.2143
24000,292,292,293,0.2632,0.1905
24100,293,293,294,0.2632,0.1905
24200,294,295,295,0.2632,0.1905
24300,296,296,296,0.2632,0.2143
24400,297,297,297,0.2632,0.1905
24500,298,298,299,0.2632,0.1429
24600,299,300,300,0.2632,0.2381
24700,301,301,301,0.2632,0.2143
24800,302,302,302,0.2632,0.2143
24900,303,303,304,0.2632,0.2381
25000,304,305,305,0.2632,0.2143
25100,306,306,306,0.2632,0.2143
25200,307,307,307,0.2632,0.2381
25300,308,308,309,0.2632,0.1905
25400,309,310,310,0.2632,0.2143
25500,310,311,311,0.2632,0.2381
25600,312,312,312,0.2632,0.2381
25700,313,313,314,0.2632,0.1905
25800,314,314,315,0.2632,0.1905
25900,316,316,316,0.2632,0.2143
26000,317,317,317,0.2632,0.2381
26100,318,318,318,0.2632,0.1905
26200,319,320,320,0.2632,0.1429
26300,321,321,321,0.2632,0.2143
26400,322,322,322,0.2632,0.2143
26500,323,323,324,0.2632,0.1190
26600,324,325,325,0.2632,0.1905
26700,325,326,326,0.2632,0.2381
26800,327,327,327,0.2632,0.2143
26900,328,328,329,0.2632,0.1905
27000,329,329,330,0.2632,0.1905
27100,330,331,331,0.2632,0.2381
27200,332,332,332,0.2632,0.2143
27300,333,333,333,0.2632,0.1905
27400,334,334,335,0.2632,0.2143
27500,335,336,336,0.2632,0.2381
27600,337,337,337,0.2632,0.2143
27700,338,338,338,0.2632,0.2143
27800,339,339,340,0.2632,0.2381
27900,340,341,341,0.2632,0.2143
28000,342,342,342,0.2632,0.2143
28100,343,343,343,0.2632,0.2381
28200,344,344,345,0.2632,0.2381
28300,345,346,346,0.2632,0.1905
28400,347,347,347,0.2632,0.2143
28500,348,348,348,0.2632,0.2381
28600,349,349,350,0.2632,0.1905
28700,350,351,351,0.2632,0.1905
28800,352,352,352,0.2632,0.2143
28900,353,353,353,0.2632,0.2381
29000,354,354,355,0.2632,0.1667
29100,355,356,356,0.2632,0.1429
29200,357,357,357,0.2632,0.2143
29300,358,358,358,0.2632,0.2381
29400,359,359,360,0.2632,0.1190
29500,360,361,361,0.2632,0.1905
29600,361,362,362,0.2632,0.2143
29700,363,363,363,0.2632,0.2143
29800,364,364,365,0.2632,0.1429
29900,365,365,366,0.2632,0.1905
30000,366,367,367,0.2632,0.2381
30100,368,368,368,0.2632,0.2143
30200,369,369,369,0.2632,0.1905
30300,370,370,371,0.2632,0.1905
30400,371,372,372,0.2632,0.2381
30500,373,373,373,0.2632,0.2143
30600,374,374,374,0.2632,0.1905
30700,375,375,376,0.2632,0.2381
30800,376,377,377,0.2632,0.2381
30900,378,378,378,0.2632,0.2143
31000,379,379,379,0.2632,0.2381
31100,380,380,381,0.2632,0.2381
31200,381,382,382,0.2632,0.2381
31300,383,383,383,0.2632,0.2143
31400,384,384,384,0.2632,0.2381
31500,385,385,386,0.2632,0.2143
31600,386,387,387,0.2632,0.1905
31700,388,388,388,0.2632,0.2143
31800,389,389,389,0.2632,0.2381
31900,390,390,391,0.2632,0.1905
32000,391,392,392,0.2632,0.1429
32100,393,393,393,0.2632,0.2143
32200,394,394,394,0.2632,0.2381
32300,395,395,396,0.2632,0.1667
32400,396,397,397,0.2632,0.1667
32500,398,398,398,0.2632,0.1905
32600,399,399,399,0.2632,0.2143
32700,400,400,401,0.2632,0.1667
32800,401,402,402,0.2632,0.1905
32900,402,403,403,0.2632,0.2381
33000,404,404,404,0.2632,0.2381
33100,405,405,406,0.2632,0.1905
33200,406,406,407,0.2632,0.1905
33300,407,408,408,0.2632,0.2381
33400,409,409,409,0.2632,0.2381
33500,410,410,410,0.2632,0.1667
33600,411,411,412,0.2632,0.2381
33700,412,413,413,0.2632,0.2381
33800,414,414,414,0.2632,0.2143
33900,415,415,415,0.2632,0.1905
34000,416,416,417,0.2632,0.2143
34100,417,418,418,0.2632,0.2381
34200,419,419,419,0.2632,0.2143
34300,420,420,420,0.2632,0.2143
34400,421,421,422,0.2632,0.1905
34500,422,423,423,0.2632,0.1905
34600,424,424,424,0.2632,0.2143
34700,425,425,425,0.2632,0.2143
34800,426,426,427,0.2632,0.1905
34900,427,428,428,0.2632,0.2143
35000,429,429,429,0.2632,0.2143
35100,430,430,430,0.2632,0.2381
35200,431,431,432,0.2632,0.2143
35300,432,433,433,0.2632,0.2143
35400,434,434,434,0.2632,0.2143
35500,435,435,435,0.2632,0.2143
35600,436,436,437,0.2632,0.1905
35700,437,438,438,0.2632,0.1905
35800,438,439,439,0.2632,0.2381
35900,440,440,440,0.2632,0.2381
36000,441,441,442,0.2632,0.1905
36100,442,442,443,0.2632,0.1905
36200,444,444,444,0.2632,0.2143
36300,445,445,445,0.2632,0.2381
36400,446,446,446,0.2632,0.1905
36500,447,448,448,0.2632,0.1667
36600,449,449,449,0.2632,0.2143
36700,450,450,450,0.2632,0.2143
36800,451,451,452,0.2632,0.1667
36900,452,453,453,0.2632,0.1905
37000,453,454,454,0.2632,0.2381
37100,455,455,455,0.2632,0.2143
37200,456,456,457,0.2632,0.1905
37300,457,457,458,0.2632,0.1905
37400,458,459,459,0.2632,0.1905
37500,460,460,460,0.2632,0.2143
37600,461,461,461,0.2632,0.2143
37700,462,462,463,0.2632,0.1905
37800,463,464,464,0.2632,0.2143
37900,465,465,465,0.2632,0.2143
38000,466,466,466,0.2632,0.2143
38100,467,467,468,0.2632,0.2143
38200,468,469,469,0.2632,0.2143
38300,470,470,470,0.2632,0.2143
38400,471,471,471,0.2632,0.2143
38500,472,472,473,0.2632,0.1905
38600,473,474,474,0.2632,0.2143
38700,474,475,475,0.2632,0.2381
38800,476,476,476,0.2632,0.2381
38900,477,477,478,0.2632,0.2143
39000,478,478,479,0.2632,0.2143
39100,480,480,480,0.2632,0.2143
39200,481,481,481,0.2632,0.2381
39300,482,482,482,0.2632,0.1905
39400,483,484,484,0.2632,0.1667
39500,485,485,485,0.2632,0.2143
39600,486,486,486,0.2632,0.2143
39700,487,487,488,0.2632,0.1429
39800,488,489,489,0.2632,0.1905
39900,489,490,490,0.2632,0.2381
40000,491,491,491,0.2632,0.2143
40100,492,492,493,0.2632,0.1905
40200,493,493,494,0.2632,0.1905
40300,494,495,495,0.2632,0.1905
40400,496,496,496,0.2632,0.2143
40500,497,497,497,0.2632,0.1905
40600,498,498,499,0.2632,0.1429
40700,499,500,500,0.2632,0.2381
40800,501,501,501,0.2632,0.2143
40900,502,502,502,0.2632,0.2143
41000,503,503,504,0.2632,0.2381
41100,504,505,505,0.2632,0.2143
41200,506,506,506,0.2632,0.2143
41300,507,507,507,0.2632,0.2381
41400,508,508,509,0.2632,0.1905
41500,509,510,510,0.2632,0.2143
41600,510,511,511,0.2632,0.2381
41700,512,512,512,0.2632,0.2381
41800,513,513,514,0.2632,0.1905
41900,514,514,515,0.2632,0.1905
42000,516,516,516,0.2632,0.2143
42100,517,517,517,0.2632,0.2381
42200,518,518,518,0.2632,0.1905
42300,519,520,520,0.2632,0.1429
42400,521,521,521,0.2632,0.2143
42500,522,522,522,0.2632,0.2143
42600,523,523,524,0.2632,0.1190
42700,524,525,525,0.2632,0.1905
42800,525,526,526,0.2632,0.2381
42900,527,527,527,0.2632,0.2143
43000,528,528,529,0.2632,0.1905
43100,529,529,530,0.2632,0.1905
43200,530,531,531,0.2632,0.2381
43300,532,532,532,0.2632,0.2143
43400,533,533,533,0.2632,0.1905
43500,534,534,535,0.2632,0.2143
43600,535,536,536,0.2632,0.2381
43700,537,537,537,0.2632,0.2143
43800,538,538,538,0.2632,0.2143
43900,539,539,540,0.2632,0.2381
44000,540,541,541,0.2632,0.2143
44100,542,542,542,0.2632,0.2143
44200,543,543,543,0.2632,0.2381
44300,544,544,545,0.2632,0.2381
44400,545,546,546,0.2632,0.1905
44500,547,547,547,0.2632,0.2143
44600,548,548,548,0.2632,0.2381
44700,549,549,550,0.2632,0.1905
44800,550,551,551,0.2632,0.1905
44900,552,552,552,0.2632,0.2143
45000,553,553,553,0.2632,0.2381
45100,554,554,555,0.2632,0.1667
45200,555,556,556,0.2632,0.1429
45300,557,557,557,0.2632,0.2143
45400,558,558,558,0.2632,0.2381
45500,559,559,560,0.2632,0.1190
45600,560,561,561,0.2632,0.1905
45700,561,562,562,0.2632,0.2143
45800,563,563,563,0.2632,0.2143
45900,564,564,565,0.2632,0.1429
46000,565,565,566,0.2632,0.1905
46100,566,567,567,0.2632,0.2381
46200,568,568,568,0.2632,0.2143
46300,569,569,569,0.2632,0.1905
46400,570,570,571,0.2632,0.1905
46500,571,572,572,0.2632,0.2381
46600,573,573,573,0.2632,0.2143
46700,574,574,574,0.2632,0.1905
46800,575,575,576,0.2632,0.2381
46900,576,577,577,0.2632,0.2381
47000,578,578,578,0.2632,0.2143
47100,579,579,579,0.2632,0.2381
47200,580,580,581,0.2632,0.2381
47300,581,582,582,0.2632,0.2381
47400,583,583,583,0.2632,0.2143
47500,584,584,584,0.2632,0.2381
47600,585,585,586,0.2632,0.2143
47700,586,587,587,0.2632,0.1905
47800,588,588,588,0.2632,0.2143
47900,589,589,589,0.2632,0.2381
48000,590,590,591,0.2632,0.1905
48100,591,592,592,0.2632,0.1429
48200,593,593,593,0.2632,0.2143
48300,594,594,594,0.2632,0.2381
48400,595,595,596,0.2632,0.1667
48500,596,597,597,0.2632,0.1667
48600,598,598,598,0.2632,0.1905
48700,599,599,599,0.2632,0.2143
48800,600,600,601,0.2632,0.1667
48900,601,602,602,0.2632,0.1905
49000,602,603,603,0.2632,0.2381
49100,604,604,604,0.2632,0.2381
49200,605,605,606,0.2632,0.1905
49300,606,606,607,0.2632,0.1905
49400,607,608,608,0.2632,0.2381
49500,609,609,609,0.2632,0.2381
49600,610,610,610,0.2632,0.1667
49700,611,611,612,0.2632,0.2381
49800,612,613,613,0.2632,0.2381
49900,614,614,614,0.2632,0.2143
50000,615,615,615,0.2632,0.1905
50100,616,616,617,0.2632,0.2143
50200,617,618,618,0.2632,0.2381
50300,619,619,619,0.2632,0.2143
50400,620,620,620,0.2632,0.2143
50500,621,621,622,0.2632,0.1905
50600,622,623,623,0.2632,0.1905
50700,624,624,624,0.2632,0.2143
50800,625,625,625,0.2632,0.2143
50900,626,626,627,0.2632,0.1905
51000,627,628,628,0.2632,0.2143
51100,629,629,629,0.2632,0.2143
51200,630,630,630,0.2632,0.2381
51300,631,631,632,0.2632,0.2143
51400,632,633,633,0.2632,0.2143
51500,634,634,634,0.2632,0.2143
51600,635,635,635,0.2632,0.2143
51700,636,636,637,0.2632,0.1905
51800,637,638,638,0.2632,0.1905
51900,638,639,639,0.2632,0.2381
52000,640,640,640,0.2632,0.2381
52100,641,641,642,0.2632,0.1905
52200,642,642,643,0.2632,0.1905
52300,644,644,644,0.2632,0.2143
52400,645,645,645,0.2632,0.2381
52500,646,646,646,0.2632,0.1905
52600,647,648,648,0.2632,0.1667
52700,649,649,649,0.2632,0.2143
52800,650,650,650,0.2632,0.2143
52900,651,651,652,0.2632,0.1667
53000,652,653,653,0.2632,0.1905
53100,653,654,654,0.2632,0.2381
53200,655,655,655,0.2632,0.2143
53300,656,656,657,0.2632,0.1905
53400,657,657,658,0.2632,0.1905
53500,658,659,659,0.2632,0.1905
53600,660,660,660,0.2632,0.2143
53700,661,661,661,0.2632,0.2143
53800,662,662,663,0.2632,0.1905
53900,663,664,664,0.2632,0.2143
54000,665,665,665,0.2632,0.2143
54100,666,666,666,0.2632,0.2143
54200,667,667,668,0.2632,0.2143
54300,668,669,669,0.2632,0.2143
54400,670,670,670,0.2632,0.2143
54500,671,671,671,0.2632,0.2143
54600,672,672,673,0.2632,0.1905
54700,673,674,674,0.2632,0.2143
54800,674,675,675,0.2632,0.2381
54900,676,676,676,0.2632,0.2381
55000,677,677,678,0.2632,0.2143
55100,678,678,679,0.2632,0.2143
55200,680,680,680,0.2632,0.2143
55300,681,681,681,0.2632,0.2381
55400,682,682,682,0.2632,0.1905
55500,683,684,684,0.2632,0.1667
55600,685,685,685,0.2632,0.2143
55700,686,686,686,0.2632,0.2143
55800,687,687,688,0.2632,0.1429
55900,688,689,689,0.2632,0.1905
56000,689,690,690,0.2632,0.2381
56100,691,691,691,0.2632,0.2143
56200,692,692,693,0.2632,0.1905
56300,693,693,694,0.2632,0.1905
56400,694,695,695,0.2632,0.1905
56500,696,696,696,0.2632,0.2143
56600,697,697,697,0.2632,0.1905
56700,698,698,699,0.2632,0.1429
56800,699,700,700,0.2632,0.2381
56900,701,701,701,0.2632,0.2143
57000,702,702,702,0.2632,0.2143
57100,703,703,704,0.2632,0.2381
57200,704,705,705,0.2632,0.2143
57300,706,706,706,0.2632,0.2143
57400,707,707,707,0.2632,0.2381
57500,708,708,709,0.2632,0.1905
57600,709,710,710,0.2632,0.2143
57700,710,711,711,0.2632,0.2381
57800,712,712,712,0.2632,0.2381
57900,713,713,714,0.2632,0.1905
58000,714,714,715,0.2632,0.1905
58100,716,716,716,0.2632,0.2143
58200,717,717,717,0.2632,0.2381
58300,718,718,718,0.2632,0.1905
58400,719,720,720,0.2632,0.1429
58500,721,721,721,0.2632,0.2143
58600,722,722,722,0.2632,0.2143
58700,723,723,724,0.2632,0.1190
58800,724,725,725,0.2632,0.1905
58900,725,726,726,0.2632,0.2381
59000,727,727,727,0.2632,0.2143
59100,728,728,729,0.2632,0.1905
59200,729,729,730,0.2632,0.1905
59300,730,731,731,0.2632,0.2381
59400,732,732,732,0.2632,0.2143
59500,733,733,733,0.2632,0.1905
59600,734,734,735,0.2632,0.2143
59700,735,736,736,0.2632,0.2381
59800,737,737,737,0.2632,0.2143
59900,738,738,738,0.2632,0.2143
60000,739,739,740,0.2632,0.2381
60100,740,741,741,0.2632,0.2143
60200,742,742,742,0.2632,0.2143
60300,743,743,743,0.2632,0.2381
60400,744,744,745,0.2632,0.2381
60500,745,746,746,0.2632,0.1905
60600,747,747,747,0.2632,0.2143
60700,748,748,748,0.2632,0.2381
60800,749,749,750,0.2632,0.1905
60900,750,751,751,0.2632,0.1905
61000,752,752,752,0.2632,0.2143
61100,753,753,753,0.2632,0.2381
61200,754,754,755,0.2632,0.1667
61300,755,756,756,0.2632,0.1429
61400,757,757,757,0.2632,0.2143
61500,758,758,758,0.2632,0.2381
61600,759,759,760,0.2632,0.1190
61700,760,761,761,0.2632,0.1905
61800,761,762,762,0.2632,0.2143
61900,763,763,763,0.2632,0.2143
62000,764,764,765,0.2632,0.1429
62100,765,765,766,0.2632,0.1905
62200,766,767,767,0.2632,0.2381
62300,768,768,768,0.2632,0.2143
62400,769,769,769,0.2632,0.1905
62500,770,770,771,0.2632,0.1905
62600,771,772,772,0.2632,0.2381
62700,773,773,773,0.2632,0.2143
62800,774,774,774,0.2632,0.1905
62900,775,775,776,0.2632,0.2381
63000,776,777,777,0.2632,0.2381
63100,778,778,778,0.2632,0.2143
63200,779,779,779,0.2632,0.2381
63300,780,780,781,0.2632,0.2381
63400,781,782,782,0.2632,0.2381
63500,783,783,783,0.2632,0.2143
63600,784,784,784,0.2632,0.2381
63700,785,785,786,0.2632,0.2143
63800,786,787,787,0.2632,0.1905
63900,788,788,788,0.2632,0.2143
64000,789,789,789,0.2632,0.2381
64100,790,790,791,0.2632,0.1905
64200,791,792,792,0.2632,0.1429
64300,793,793,793,0.2632,0.2143
64400,794,794,794,0.2632,0.2381
64500,795,795,796,0.2632,0.1667
64600,796,797,797,0.2632,0.1667
64700,798,798,798,0.2632,0.1905
64800,799,799,799,0.2632,0.2143
64900,800,800,801,0.2632,0.1667
65000,801,802,802,0.2632,0.1905
65100,802,803,803,0.2632,0.2381
65200,804,804,804,0.2632,0.2381
65300,805,805,806,0.2632,0.1905
65400,806,806,807,0.2632,0.1905
65500,807,808,808,0.2632,0.2381
65600,809,809,809,0.2632,0.2381
65700,810,810,810,0.2632,0.1667
65800,811,811,812,0.2632,0.2381
65900,812,813,813,0.2632,0.2381
66000,814,814,814,0.2632,0.2143
66100,815,815,815,0.2632,0.1905
66200,816,816,817,0.2632,0.2143
66300,817,818,818,0.2632,0.2381
66400,819,819,819,0.2632,0.2143
66500,820,820,820,0.2632,0.2143
66600,821,821,822,0.2632,0.1905
66700,822,823,823,0.2632,0.1905
66800,824,824,824,0.2632,0.2143
66900,825,825,825,0.2632,0.2143
67000,826,826,827,0.2632,0.1905
67100,827,828,828,0.2632,0.2143
67200,829,829,829,0.2632,0.2143
67300,830,830,830,0.2632,0.2381
67400,831,831,832,0.2632,0.2143
67500,832,833,833,0.2632,0.2143
67600,834,834,834,0.2632,0.2143
67700,835,835,835,0.2632,0.2143
67800,836,836,837,0.2632,0.1905
67900,837,838,838,0.2632,0.1905
68000,838,839,839,0.2632,0.2381
68100,840,840,840,0.2632,0.2381
68200,841,841,842,0.2632,0.1905
68300,842,842,843,0.2632,0.1905
68400,844,844,844,0.2632,0.2143
68500,845,845,845,0.2632,0.2381
68600,846,846,846,0.2632,0.1905
68700,847,848,848,0.2632,0.1667
68800,849,849,849,0.2632,0.2143
68900,850,850,850,0.2632,0.2143
69000,851,851,852,0.2632,0.1667
69100,852,853,853,0.2632,0.1905
69200,853,854,854,0.2632,0.2381
69300,855,855,855,0.2632,0.2143
69400,856,856,857,0.2632,0.1905
69500,857,857,858,0.2632,0.1905
69600,858,859,859,0.2632,0.1905
69700,860,860,860,0.2632,0.2143
69800,861,861,861,0.2632,0.2143
69900,862,862,863,0.2632,0.1905
70000,863,864,864,0.2632,0.2143
70100,865,865,865,0.2632,0.2143
70200,866,866,866,0.2632,0.2143
70300,867,867,868,0.2632,0.2143
70400,868,869,869,0.2632,0.2143
70500,870,870,870,0.2632,0.2143
70600,871,871,871,0.2632,0.2143
70700,872,872,873,0.2632,0.1905
70800,873,874,874,0.2632,0.2143
70900,874,875,875,0.2632,0.2381
71000,876,876,876,0.2632,0.2381
71100,877,877,878,0.2632,0.2143
71200,878,878,879,0.2632,0.2143
71300,880,880,880,0.2632,0.2143
71400,881,881,881,0.2632,0.2381
71500,882,882,882,0.2632,0.1905
71600,883,884,884,0.2632,0.1667
71700,885,885,885,0.2632,0.2143
71800,886,886,886,0.2632,0.2143
